slice_num,coord_num,PValue,adjPVal,logFC
1,100,0.0,0.001,-0.142
1,101,0.0,0.0,-0.156
1,102,0.0,0.0,-0.165
1,103,0.0,0.0,-0.153
1,104,0.0,0.0,-0.149
1,105,0.0,0.0,-0.152
1,106,0.0,0.001,-0.143
1,107,0.0,0.0,-0.159
1,108,0.0,0.0,-0.153
1,109,0.0,0.0,-0.159
1,110,0.0,0.001,-0.143
1,111,0.0,0.001,-0.138
1,112,0.0,0.0,-0.151
1,113,0.0,0.0,-0.152
1,114,0.0,0.0,-0.165
1,115,0.0,0.0,-0.16
1,116,0.0,0.0,-0.156
1,117,0.0,0.0,-0.156
1,118,0.0,0.0,-0.163
1,119,0.0,0.0,-0.163
1,120,0.0,0.0,-0.16
1,121,0.0,0.001,-0.152
1,122,0.0,0.001,-0.147
1,123,0.0,0.001,-0.151
1,124,0.0,0.0,-0.157
1,125,0.0,0.0,-0.161
1,126,0.0,0.0,-0.163
1,127,0.0,0.0,-0.163
1,128,0.0,0.0,-0.176
1,129,0.0,0.0,-0.173
1,130,0.0,0.0,-0.169
1,131,0.0,0.0,-0.17
1,132,0.0,0.0,-0.169
1,133,0.0,0.0,-0.182
1,134,0.0,0.0,-0.18
1,135,0.0,0.0,-0.187
1,136,0.0,0.0,-0.191
1,137,0.0,0.0,-0.18
1,138,0.0,0.0,-0.175
1,139,0.0,0.0,-0.183
1,140,0.0,0.0,-0.191
1,141,0.0,0.0,-0.185
1,142,0.0,0.0,-0.19
1,143,0.0,0.0,-0.18
1,144,0.0,0.0,-0.18
1,145,0.0,0.0,-0.192
1,146,0.0,0.0,-0.182
1,147,0.0,0.0,-0.174
1,148,0.0,0.0,-0.186
1,149,0.0,0.0,-0.184
1,150,0.0,0.0,-0.181
1,151,0.0,0.0,-0.181
1,152,0.0,0.0,-0.196
1,153,0.0,0.0,-0.192
1,154,0.0,0.0,-0.195
1,155,0.0,0.0,-0.199
1,156,0.0,0.0,-0.195
1,157,0.0,0.0,-0.19
1,158,0.0,0.0,-0.191
1,159,0.0,0.0,-0.205
1,160,0.0,0.0,-0.204
1,161,0.0,0.0,-0.202
1,162,0.0,0.0,-0.208
1,163,0.0,0.0,-0.202
1,164,0.0,0.0,-0.208
1,165,0.0,0.0,-0.196
1,166,0.0,0.0,-0.197
1,167,0.0,0.0,-0.194
1,168,0.0,0.0,-0.187
1,169,0.0,0.0,-0.185
1,170,0.0,0.0,-0.196
1,171,0.0,0.0,-0.201
1,172,0.0,0.0,-0.213
1,173,0.0,0.0,-0.201
1,174,0.0,0.0,-0.192
1,175,0.0,0.0,-0.193
1,176,0.0,0.0,-0.198
1,177,0.0,0.0,-0.211
1,178,0.0,0.0,-0.214
1,179,0.0,0.0,-0.207
1,180,0.0,0.0,-0.203
1,181,0.0,0.0,-0.212
1,182,0.0,0.0,-0.204
1,183,0.0,0.0,-0.213
1,184,0.0,0.0,-0.211
1,185,0.0,0.0,-0.204
1,186,0.0,0.0,-0.208
1,187,0.0,0.0,-0.201
1,188,0.0,0.0,-0.202
1,189,0.0,0.0,-0.209
1,190,0.0,0.0,-0.207
1,191,0.0,0.0,-0.205
1,192,0.0,0.0,-0.196
1,193,0.0,0.0,-0.201
1,194,0.0,0.0,-0.206
1,195,0.0,0.0,-0.214
1,196,0.0,0.0,-0.212
1,197,0.0,0.0,-0.209
1,198,0.0,0.0,-0.217
1,199,0.0,0.0,-0.212
1,200,0.0,0.0,-0.226
1,201,0.0,0.0,-0.209
1,202,0.0,0.0,-0.218
1,203,0.0,0.0,-0.222
1,204,0.0,0.0,-0.227
1,205,0.0,0.0,-0.228
1,206,0.0,0.0,-0.217
1,207,0.0,0.0,-0.216
1,208,0.0,0.0,-0.23
1,209,0.0,0.0,-0.236
1,210,0.0,0.0,-0.229
1,211,0.0,0.0,-0.232
1,212,0.0,0.0,-0.237
1,213,0.0,0.0,-0.242
1,214,0.0,0.0,-0.242
1,215,0.0,0.0,-0.234
1,216,0.0,0.0,-0.224
1,217,0.0,0.0,-0.226
1,218,0.0,0.0,-0.234
1,219,0.0,0.0,-0.23
1,220,0.0,0.0,-0.217
1,221,0.0,0.0,-0.217
1,222,0.0,0.002,-0.199
1,223,0.0,0.001,-0.204
1,224,0.001,0.002,-0.195
1,39,0.0,0.0,-0.144
1,40,0.0,0.0,-0.145
1,41,0.0,0.0,-0.138
1,42,0.0,0.0,-0.156
1,43,0.0,0.0,-0.142
1,44,0.0,0.0,-0.137
1,45,0.0,0.0,-0.144
1,46,0.0,0.0,-0.143
1,47,0.0,0.0,-0.137
1,48,0.0,0.0,-0.141
1,49,0.0,0.0,-0.145
1,50,0.0,0.0,-0.137
1,51,0.0,0.0,-0.13
1,52,0.0,0.0,-0.14
1,53,0.0,0.0,-0.141
1,54,0.0,0.001,-0.13
1,55,0.0,0.0,-0.143
1,56,0.0,0.0,-0.147
1,57,0.0,0.0,-0.143
1,58,0.0,0.0,-0.144
1,59,0.0,0.0,-0.152
1,60,0.0,0.0,-0.159
